id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
183541,picture monotor,مِرقاب صورة,moniteur d'image,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183541,أنبوب الأشعة المهبطية وداراته المرافقة المعممة بشكل يعطي صورة تلفزيونية، أو تمثيل راداري أو أي شكل آخر من التمثيل، من أجل المراقبة والضبط,,True,True
183542,picture plane,مستوى الصورة,plan d'image,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183542,مستوٍ تسقط عليه مجموعة من الخطوط أو الأشعة الصادرة عن جسم ما لتشكل صورة أو خيالاً,,True,True
183543,pinholes,بُقَع صغيرة,sténopés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183543,بقع على شكل ثقوب صغيرة شفافة في الصورة السالبة، ناتجة عن وجود غبار على الفلم,,True,True
183544,pip; blip,نبضة,pulsation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183544,إشارة تظهر على شاشة جهاز إلكتروني، ناتجة عن نبضة قصيرة فولتية حادة القمة,,True,True
183545,pitch; tip,ترجُّح,tangage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183545,في التصوير المساحي، دوران آلة التصوير أو جملة إحداثيات الصورة، إما حول محور الصورة وإما حول المحور الخارجي,,True,True
183546,pixel,عنصر المرئية,pixel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183546,أصغر خلية تدخل في تركيب المرئية وتتوقف مساحتها على قدرة الميز المكاني لجهاز الاستشعار,,True,True
183552,plan position indicator (PPI) radar,رادار مصور الموقع,radar indicateur de position,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183552,نوع من الرادار يعطي صورة أو تمثيلا مرئياً لموضع الهدف,,True,True
183547,planck constant,ثابت بلانك,constante de Planck,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183547,ثابت يدرج طاقة الإشعاع الكهرمغنطيسي بشكل يظهر فيه الإشعاع فقط كمضاعفات الكم….,,True,True
183549,plane rectangular coordinates,احداثيات مستوية متعامدة,coordonnées plan-rectangulaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183549,نظام إحداثيات  في مستو أفقي، يستخدم لتحديد موقع نقطة بالنسبة لنقطة الارتكاز الاختيارية، بواسطة مسافتين متعامدتين، سينية (فواصل) وعينية (تراتيب),,True,True
183550,plane wave,موجة مستوية,onde plane,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183550,موجة تكون جبهاتها على شكل مستويات متوازية، وعمودية على اتجاه الانتشار,,True,True
183551,planimetric map,خريطة مساحية,carte planimétrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183551,خريطة تبين المواضع الأفقية للمعالم الممثلة,,True,True
183553,plasma,بلازما,plasma,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183553,غاز ناقل كهربائياً، يتألف من جسيمات حيادية وجسيمات متأينة وإلكترونات حرّة,,True,True
183554,plasma engine,محرك بلازمي,moteur au plasma,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183554,محرك نفّاث، يستخدم بلازما مسرعة كهرمغناطيسياً كوقود دفعي، ويعتبر نوعا من المحركات الكهربائية,,True,True
183555,plasma jet,صاروخ بلازمي,jet au plasma,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183555,محرك صاروخ هيدروديناميكي مغنطيسي، تنتج فيه البلازما  قوة الدفع النفاث,,True,True
183556,plasma sheath,درع بلازمي,gaine au plasma,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183556,غِلاف غازي متأين، يحيط بجسم متحرك في الجو بسرعات فوق صوتية,,True,True
183557,plate ferrotype,لوحة تصوير حديدية,plaque ferro-type,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183557,لوح حديدي رقيق مطلي بالمينا أو بالكروم، يستخدم للحصول على  صور لمّاعة,,True,True
183558,plate pressure,لوحة ضاغطة,plaque de pression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183558,لوحة معدنية أو زجاجية، تضغط الفلم ليصبح بتماس مع المستوى البؤري,,True,True
183559,plot,رقعة أرضية,parcelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183559,رقعة أرضية جرت تغطيتها بمهمة تصويرية، يصار إلى تحديدها على خريطة الأساس,,True,True
183560,plot radial line; radial plot,رقعة أرضية شعاعية,parcelle radiale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183560,انظر 'triangulation radial',,True,True
183561,plumb point; nadir point,نقطة الشاقول,point du plomb,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183561,نقطة على الأرض تقع شاقولياً تحت عدسة آلة التصوير الجوي، أو هي مسقط هذه النقطة على الصورة,,True,True
183562,point source of light,مصدر ضوئي نقطي,source ponctuelle de lumière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183562,مصدر ضوئي وهمي، يساعد في تبسيط العمليات الرياضية في البصريات، وذلك بإجراء الحسابات على أشعة ضويئة صادرة عن نقطة رياضية لا أبعاد لها,,True,True
183563,point vanishing,نقطة تلاشٍ,point de fuite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183563,ملتقى الخطوط المتوازية في صورة مجسّمة، وتقع نقاط التلاشي على خط مستقيم في الصورة يسمى خط التلاشي وهو أثر الأفق,,True,True
183564,polarization,استقطاب,polarisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183564,اتجاه المتجهة (vector) الكهربائية في موجة كهرمغنطيسية، ضوئية أو راديوية,,True,True
183565,polarizing filter,مرشِّح استقطابي,filtre polarisateur (polariseur),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183565,مرشح يسمح بمرور الموجات الضوئية المهتزة، باتجاه استقطابي واحد، ويستخدم مع عدسات آلات التصوير,,True,True
183566,positive,مُوجبَة,positive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183566,صورة فوتوغرافية لها نفس توزُّع الضوء والظلال الموجودة في الجسم موضوع التصوير,,True,True
183567,positive direct,موجبة مباشرة,positive directe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183567,صورة يتم الحصول عليها فوراً دون استخدام سالبة,,True,True
183568,primary body,جسم أولي,corps primaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183568,الجسم الذي يدور حوله، أو يبتعد عنه، أو يسقط نحوه، تابع صنعي. فالجسم الأولي للقمر هو الأرض، والجسم الأولي للأرض هو الشمس,,True,True
183569,principal axis,محور رئيسي,axe principal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183569,انظر : 'optical axis',,True,True
183570,principal distance,مسافة رئيسية,distance principale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183570,المسافة العمودية من المركز المنظوري الداخلي إلى البعد البؤري المعاير، مصححاً من أجل نسبة التكبير أو التصغير، أو تمدد أو تقلّص الفلم,,True,True
183571,principal line,خط رئيس,ligne principale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183571,الخط الواصل بين النقطة الرئيسية، ونقطة النظير، ومركز التطابق، من أجل سائر الصور الجوية والفضائية,,True,True
183572,principal plane,مستوٍ رئيس,plan principal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183572,المستوى الشاقولي المار بالمحور لآلة التصوير، وهو ناظم الصورة  الفوتوغرافية المائلة,,True,True
183573,principal point,نقطة رئيسية,point principal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183573,النقطة السفلية للعمود المار من المركز المنظوري الداخلي إلى مستوى الصورة، أي هي النهاية السفلى لناظم الصورة انظر: 'fiducial marks',,True,True
183575,print ratio,نسبة مقياس الصورة,rapport de restitution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183575,نسبة مقياس الصورة المطبوعة إلى مقياس الصورة السالبة، أو التصغير الفوتوغرافي,,True,True
183574,printing ratio,نسبة الطبع,rapport de restitution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183574,درجة تكبير أو تصغير صورة فوتوغرافية بالنسبة للأصل,,True,True
183576,processing,معالجة,traitement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183576,الحصول على صور سالبة أو موجبة أو مطبوعة من فلم أو لوحة تصوير/  معالجة المعطيات بواسطة الحاسوب أو أية وسيلة أخرى,,True,True
183577,projection,إسقاط,projection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183577,إسقاط منهجي لمعلومات أرضية وغيرها، على لوحة مسطَّحة,,True,True
183578,projection printing,طباعة إسقاطية,reproduction par projection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183578,تحضير صور فوتوغرافية مطبوعة بمقياس أكبر أو أصغر من الصورة السالبة، وذلك باستعمال عدسة موضوعية خاصة,,True,True
183579,projector,جهاز إسقاط,appareil de projection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183579,آلة بصرية مصمَّمة لإسقاط خيال صورة، أو رسم، على لوحة مسطحة، ولتغيير مقياس الصورة أو الرسم المسقط,,True,True
183580,propagance,معامل الانتشار، معامل عمد الامتصاص,propagance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183580,معامل لا بعدي لتدفق إشعاع ساقط على جسم، وهو المجموع الحسابي لمعامل الانعكاس ومعامل الإنفاذ لهذا الجسم,,True,True
183581,propagation,انتشار,propagation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183581,مجموع العمليات، عند الامتصاص، التي تحدث عندما يسقط الإشعاع على جسم ما، وهي الانعكاس، المرآوي والتبعثري، والإنفاذ,,True,True
183582,proton,بروتون,proton,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183582,تحت جزئي من مكونات الذرة، ذو شحنة موجبة، وكتلة أقل قليلاً من كتلة النترون، ولكنها أكبر من كتلة الإلكترون بحوالي 1836 مرة,,True,True
183583,pseudoscopic view,رؤية خادعة,vue pseudoscopique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183583,عكس الرؤية الطبيعية النافرة، حيث تبدو الوديان على شكل تلال، والتلال على شكل وديان,,True,True
183584,pulse,نبضة,pulsation; impulsion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183584,في الرادار، دفقة قصيرة من الإشعاع الكهرمغنطيسي المرسل من جهاز الرادار,,True,True
183586,pulse compression,ضغط النبضة,compression de pulsation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183586,في الرادار، تقنية خفض الطول الفعَّال لنبضة ما من الإشعاع الكهرمغنطيسي المرسل، وذلك بإزالة تعديل معلومات قناة عريضة كانت على النبضة أصلاً,,True,True
183587,pulse decay time,زمن تلاشي النبضة,temps de décroissement de pulsation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183587,الفاصل الزمني بين لحظتين تبلغ عندهما السعة اللحظية لنبضة ما، نهايتين عليا ودنيا من سعة مدة النبضة,,True,True
183588,pulse length,طول النبضة,longueur d'impulsion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183588,في الرادار، طول أو مدة كل نبضة في إرسال راداري,,True,True
183589,pulsed Doppler System,نظام دوبلر للنبضات,système d'impulsion Doppler,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183589,نظام راداري مبني على إرسال نبضات، يعتمد ظاهرة دوبلر للحصول على معلومات عن الهدف,,True,True
183591,quantization; digitalisation,تَكْمِيَة، حَوْسَبة,quantification; digitalisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183591,عملية تحويل القيم المستمرة للمعلومات إلى عدد محدَّد من القيم المميَّزة,,True,True
183592,quantum theory,نظرية الكم,théorie du quantum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183592,نظرية بلانك (Planck)، عام 1900، وتنص على أن الإشعاع الكهرمغنطيسي الصادر والممتصّ، هو عبارة عن كمَّات (quantums)  تساوي كل منها جداء ضرب ثابت بلانك بتردد الإشعاع,,True,True
183593,quartz lens,عدسة كوارتزية,lentille de quartz,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183593,عدسة آلة تصوير، مصنوعة من الكوارتز بدلاً من الزجاج،  تسمح بمرور الأشعة فوق البنفسجية في التطبيقات الخاصة بالتصوير الفوتوغرافي,,True,True
183595,radar beam,حزمة رادارية,faisceau radar,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183595,حزمة عمودية من الشعاع الكهرمغنطيسي، مروحية الشكل، صادرة عن المرسل الراداري,,True,True
183596,radar brute force,رادار ذو هوائي عملاق,radar antenne géante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183596,نظام تصوير راداري، يستخدم هوائيا طويلاً، للحصول على حزمة ضيقة من أجل تحسين التمييز,,True,True
183597,radar cross section,مزاوجة رادارية,couplage radar (radargraphique),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183597,نسبة الطاقة المرتدة في صدى راداري، إلى الطاقة المستقبلة بواسطة هدف عاكس للإشارة,,True,True
183598,radar image,مرئية رادارية,image radar,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183598,مطبوعة عن الصورة الظاهرة على شاشة جهاز الرادار,,True,True
183599,radar map,خريطة رادارية,carte radar (radargraphique),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183599,خريطة ناتجة عن إخراجات تقانة الرادار,,True,True
183600,radar mile,مِيل راداري,radar-mille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183600,واحدة للزمن تساوي 10.75 ميكورثانية، وهو الزمن الذي تستغرقه إشارة رادارية مرسلة للوصول إلى هدف يبعد مسافة ميل واحد، ثم العودة إلى مركز الإرسال الراداري,,True,True
183601,radar reflectivity,عاكسية رادارية,réflectivité radargraphique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183601,قياس فعاليَّة هدف راداري في اعتراض إشارة رادارية وردها. تتعلق هذه الفعالية بخواص سطح الهدف من حيث: الحجم، والشكل، والتوجيه، والعازلية الكهربائية، وتأثيرات التشتُّت والانعراج,,True,True
183602,radar shadow,ظلّ راداري,ombre radar,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183602,منطقة يحجب عنها وصول الإشارة بسبب عائق يعترض سير الحزمة الرادارية,,True,True
183603,radar vector,متّجهة رادارية,radar vecteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183603,مسار يحدِّد  بواسطة الرادار، من أجل التوجيه الملاحي الجوي,,True,True
183604,radargrammetry,تصوير مساحي راداري,radargrammétrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183604,التصوير المساحي باستخدام تقانة الرادار,,True,True
183605,radial,شعاعي,radial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183605,في الملاحة الجوية، هو الاتجاه الزاوي المغنطيسي المبني على نظام VORTAC، و VOR ،أوTACAN,,True,True
183606,radial line,خط شعاعي,ligne radiale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183606,خط مرسوم محورياً من نقطة مركز صورة، شاقولية,,True,True
183607,radial principal point,نقطة رئيسة محورية,point principal-radial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183607,خط محوري من النقطة الرئيسة لصورة ما,,True,True
183821,radial triangulation,تثليث محوري,triangulation radiale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183821,طريقة تثليث تستخدم الصور الجوية المتراكبة، حيث تؤخذ النقطة الرئيسة لكل صورة كمركز محوري تنطلق منه اتجاهات نحو النقاط المصوًّرة، تستخدم في تمديد التثليث,,True,True
183608,radiance,إشعاعية,radiance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183608,التدفق الإشعاعي مقدراً بوحدات الطاقة، إصدار وإنشاء الطاقة الإشعاعية في الفضاء، على شكل موجات، كالموجات الكهرمغنطيسية,,True,True
183609,radiance pressure,ضغط إشعاعي,pression de radiance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183609,الضغط المؤثر على جسم مادي عند سقوط الإشعاع الكهرمغنطيسي عليه,,True,True
183610,radiancy,كثافة الإشعاع,radiance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183610,كثافة التدفق الإشعاعي، مقيساً بواحدة الطاقة على واحدة السطح,,True,True
183611,radiant power,طاقة (قدرة) إشعاعية,énergie radiante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183611,معدل تغير الطاقة الإشعاعية مع الزمن، أو القدرة الطيفية الإشعاعية عند وصول موجي معين,,True,True
183612,radiation shield,حاجز الإشعاع,écran anti-rayonnant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183612,وسيلة لحجب الإشعاع غير المرغوب فيه حرصاً على دقة القياس,,True,True
183613,radio astronomy,علم الفلك الإشعاعي (الراديوي),radio-astronomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183613,دراسة الأجسام السماوية من خلال مراقبة الإشعاع الراديوي الصادر عن هذه الأجسام أو المنعكس عنها,,True,True
183614,radio-facility chart,خريطة الخدمات الراديوية,carte radio-service,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183614,خريطة للممرات الجوية، تبين مواقع الوسائل الإلكترونية المساعدة في الملاحة، مثل المحطات الراديوية لبيان الاتجاه، والمنارات الراديوية، وغيرها لتحديد الاتجاه والمسافة,,True,True
183617,radio-telescope,مقراب راديوي,radiotélescope,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183617,جهاز لاستقبال الإشعاع الراديوي الناشئ خارج الغلاف الجوي، وتضخيمه وقياس شدته، ويستخدم في علم الفلك الراديوي,,True,True
183615,radiometer,مقياس الإشعاع,radiomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183615,جهاز لقياس شدة الإشعاع الكهرمغنطيسي في إحدى نطاقات الأطوال الموجية من أي أجزاء الطيف الكهرمغنطيسي,,True,True
183616,radiosonde,مسبار راديوي,radiosonde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183616,جهاز محمول بواسطة بالون أو صاروخ، لقياس وإرسال معطيات الرصد الجوي آنياً,,True,True
183618,range,شَوْط,parcours; distance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183618,في الرادار، المسافة بين الرادار والهدف المدروس. وفي الرادار ذي الرؤية الجانبية، تكون هذه المسافة متعامدة مع اتجاه السمت,,True,True
183619,range ambiguity,غموض المدى,ambiguïté de distance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183619,صورة زائفة لمعالم أرضية، سجلت لمدى غير مداها الحقيقي,,True,True
183621,range direction,اتجاه المدى,direction de parcours,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183621,في الرادار، الاتجاه الواصل بين الرادار والهدف المدروس,,True,True
183620,range marks,علامات المدى,marques d'amplitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183620,في الرادار، علامات إلكترونية توضع فوق الفلم للإشارة إلى تزايد المسافة، سواء في المجال المائل أو في المجال الأرضي,,True,True
183622,range streaking,تحزُّزات المدى,rayure de parcours,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183622,في الرادار، امتدادات ضيقة في اتجاه مدى الرادار، تظهر على صورة عادية للهدف,,True,True
183623,raster,رقعة المسح,raster,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183623,المنطقة الممسوحة (scanned) المضاءة، على شاشة أنبوب الأشعة المهبطية,,True,True
183624,raster lines,خطوط المسح,lignes de scannage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183624,في الأجهزة الكهرضوئية: خطوط مسح حزمة أنبوب الأشعة المهبطية، عبر وجه هذا الأنبوب,,True,True
183625,ray of light,شعاع ضوئي,rayon de lumière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183625,عنصر ضوئي وحيد لامتناهٍ في صغر المقطع,,True,True
183628,readout,إعادة النقل,retransmission,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183628,في المرحلة اللاسلكية: إرسال المعلومات، إما بصورة لحظية حين استقبالها، وإما بتشغيل شريط ممغنط كانت قد سجلت عليه هذه المعلومات,,True,True
183629,real time,وقت حقيقي,temps réel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183629,الوقت الذي فيه يتم نقل الأحداث أو تسجيلها، بصورة متزامنة مع وقت حدوثها. مثلاً، بالنسبة للتابع الصنعي، الوقت الواقعي هو الوقت الذي ترسل عنده المعلومات عن وسط ما حينما يكون التابع مواجهاً لهذا الوسط,,True,True
183630,reciprocity effect (failure),تأثير التبادل,effet de réciprocité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183630,الظاهرة التي لا تصل فيها الأدوات الفوتوغرافية إلى  نفس الكثافة عند تعرضها لمنبع ضوئي شديد في فترة زمنية قصيرة، بالمقارنة مع حالة تعرضها لمنبع ضوئي منخفض الشدة لفترة زمنية أطول,,True,True
183631,reflectance,انعكاسية,réflectance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183631,نسبة الطاقة الإشعاعية المنعكسة عن جسم ما، إلى الطاقة الواردة على هذا الجسم,,True,True
183632,reflection,انعكاس,réflection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183632,في نظرية الإشعاع الكهرمغنطيسي : الإشعاع الكهرمغنطيسي الذي لا يمتصّ ولا ينفذ، ينعكس على الجسم. ويكون الانعكاس انتشارياً وذلك بتشتت الإشعاع المنعكس في جميع الاتجاهات، ويكون مرآوياً عندما تكون سائر زوايا الانعكاس مساوية لزاوية الورود,,True,True
183633,reflectivity,عاكسية,réflectivité (degré de réflexion),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183633,خاصة لمادة ذات سطح عاكس وسماكة كافية لتكون عائمة، وتعتبر هذه الخاصة ذات قيمة محددة,,True,True
183634,refraction,انكسار,réfraction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183634,في نظرية الإشعاع الكهرمغنطيسي : انحراف الأشعة الكهرمغنطيسية عند مرورها من وسط إلى وسط  آخر ذي قرينة انكسار مختلفة، أو معامل عزل كهربائي مختلف,,True,True
183635,refraction displacement,إزاحة الانكسار,déplacement de réfraction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183635,إزاحة الخيال محوريا، بعيدا عن نظير الصورة، بسبب الانكسار الجوي. ويفترض بأن يكون الانكسار متناظرا حول اتجاه النظير (nadir),,True,True
182770,relative aperture,فتحة نسبية,ouverture relative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182770,نسبة الطول البؤري المكافئ لقطر مدخل العدسة,,True,True
183025,relative dielectric constant,ثابت عزل كهربائي نسبي,constante diélectrique relative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183025,النسبة بين التدفق الكهربائي في مادة ما إلى مثيلتها في الخلاء، من أجل نفس الحقل الكهربائي,,True,True
183247,relative humidity,رطوبة نسبية,humidité relative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183247,نسبة بخار الماء في الجو عند درجة حرارة معينة إلى أكبر كمية منه يمكن أن توجد عند نفس درجة الحرارة,,True,True
183636,relativity,نسبيّة,relativité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183636,مبدأ تكافؤ وصف جملة أو ظاهرة كونية، بدلالة القوانين الفيزيائية، من قبل راصدين مختلفين، أو بالنسبة لأطر مرجعية مختلفة,,True,True
183637,relay,مرحل,relais,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183637,مفتاح تبديل (قاطع - واصل)، يعمل  مغناطيسياً أو إلكترونيّا، ويستخدم للتحكم بالتيار في دارة عندما تًحرًّض بتيار من دارة أخرى,,True,True
183638,relief displacement,انزياح التضاريس,déplacement de relief,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183638,انزياح في موضع الخيال البصري لجسم ما، بسبب ارتفاع هذا الجسم عن مستوى الإسناد، أو انخفاضه تحت هذا المستوى,,True,True
183639,remote sensing,استشعار عن بعد,télédétection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183639,الحصول على معطيات في جسم ما أو ظاهرة ما من دون التماس الفيزيائي المباشر معهما. استخدام جملة المعارف والتقنيات لتحديد الخصائص الفيزيائية والحيوية لأجسام بواسطة قياسات تجري عن بعد من دون تماس مادي من هذه الأجسام,,True,True
183640,residual rays,أشعة متبقيّة,rayons résiduels,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183640,انعكاس حزم ضيقة على المواد الشفافة، شبيه بالانعكاس على مرآة معدنية، عندما تكون قرينة انكسار هذه المواد عالية، أو عندما يكون معامل امتصاصها كبيراً,,True,True
183642,resolution,مَيْز,résolution; séparation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183642,قدرة تقانة الاستشعار عن بعد على إعطاء صورة واضحة المعالم. في الرادار، يستخدم هذا المصطلح للدلالة على العرض الفعاَّل للحزمة، وعرض قياسات المدى,,True,True
183643,resolution cell,خليًّة الميز,cellule de résolution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183643,في الرادار: العنصر على الأرض الذي يمكن تمييزه على الصورة,,True,True
183644,resolution power,قدرة الميز,pouvoir de résolution (séparation),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183644,صيغة رياضية لإيضاحية عدسة التصوير، أي قدرة العدسة على إعطاء صورة واضحة,,True,True
183645,resonance,تردد الرنين,résonance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183645,ظاهرة تضخيم موجة حرة، أو اهتزاز حر لجملة، من قبل موجة مؤثِّرة أو اهتزاز مؤثِّر لهما نفس دور الجملة الحرة,,True,True
183646,resonance (resonant) frequency,تردد رنين,fréquence de résonance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183646,التردد الذي يحدث عنده الرنين,,True,True
183647,restitution,إرجاع,restitution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183647,إعادة نقاط مشوّهة في الصور إلى مواضعها الصحيحة على الخريطة,,True,True
