id,english,arabic,french,uri,description,vt,uatv
149216,strom,عاصفة,tempête; orage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149216,ثورة جوية وقد تكون ريحية أو مطرية أو رعدية أو مثيرة للرمل أو الغبار,True,True
149217,structural basin,حوض بنيوي,bassin structural,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149217,,True,True
149218,structural change,تغيير بنيوي,modification structurale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149218,,True,True
149219,structural geology,جيولوجيا بنيوية,géologie structurale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149219,,True,True
149220,structural map,خريطة بنيوية,carte structurale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149220,,True,True
149221,structural position,وضع بنيوي,position structurale; arrangement tectonique des couches,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149221,,True,True
149222,structural terrace,مصطبة بنيوية,terrasse structurale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149222,,True,True
149223,structural unit,وحدة بنيوية,unité structurale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149223,,True,True
149224,structural valley,واد ذو نشأة بنيوية,vallée structurale; vallée tectonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149224,,True,True
149225,structure,بنية,structure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149225,مصطلح له معانٍ كثيرة أهمها الدلالة على التطبق والتفصل والطي والتصدع والمظاهر البنيوية الأخرى للصخور,True,True
149226,sub aerial,تحت هوائي، على سطح الأرض,subaérien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149226,,True,True
149227,sub aerial erosion,تَحَاتّ سطحي، تحاتّ هوائي,érosion subaérienne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149227,,True,True
149229,sub-basin,حوض فرعي,sous-bassin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149229,,True,True
149230,sub-crustal movements,حركات تحت القشرة الأرضية,mouvements souterrains,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149230,,True,True
149246,sub-marine,تحت بحري,sous-marin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149246,,True,True
149269,sub-type,نموذج فرعي,sous-type,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149269,,True,True
149228,subbase,طبقة بأسفل الأساس,sous-couche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149228,,True,True
149231,subcycle,دورة جزئية,sous-cycle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149231,,True,True
149232,subdivision,تقسيم فرعي,subdivision,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149232,,True,True
149233,subdued landscape; subdued relief,تضاريس معتدلة، تضاريس منسحجة,relief adouci; relief atténué,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149233,,True,True
149234,subdued mountain,جبل مسحوج، جبل سحيج,montagne à croupes arrondies; montagne à relief réduit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149234,,True,True
149235,subedral crystal,بلورة ناقصة الأوجه,cristal hypidiomorphe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149235,,True,True
149236,subface of stratum,سطح (ال..) السفلي للطبقة,plan inférieur de la couche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149236,,True,True
149237,subfamily,فُصَيْلة,sous-famille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149237,مصغر فصيلة,True,True
149238,subfrane,صخر الأساس,soubassement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149238,,True,True
149239,subglacial,تحت جليدي، تحجليدي,subglaciaire; sous glaciaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149239,,True,True
149240,subgroup,جزء من مجموعة,sous-group,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149240,,True,True
149241,subjacent,متوضّع تحت، سُفْلِي,sous-jacent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149241,,True,True
149242,subjacent bed,طبقة تحتية,couche sous-jacente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149242,,True,True
149243,sublimation,تَسَامٍ,sublimation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149243,انتقال المادة مباشرة من الحالة الصلبة إلى الحالة الغازية,True,True
149244,sublittoral,مجال العمق النيريتي,sublittoral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149244,من مستوى الجزر البحري حتى عمق 1000 م,True,True
149245,submagma,صُهَارة ثانوية,magma secondaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149245,,True,True
149247,submarine rise,نهوض قاع البحر,haut-fond; élévation sous-marine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149247,,True,True
149248,submarine spring,نَبْع بحري,source sous-marine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149248,,True,True
149249,submerged,مغمور,submergé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149249,مغطى بماء البحر,True,True
149250,submerged forests,غابات مغمورة,forêts submergées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149250,أحراج مغمورة,True,True
149251,submergence; submersion,غَمْر، انغمار,submersion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149251,,True,True
149252,submetallic,شبه فلزي,semi-métallique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149252,,True,True
149253,submicro-structure,بنية تحت مجهرية,structure sous-micro,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149253,,True,True
149254,subsequent,لاَحِق,subséquent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149254,,True,True
149255,subsequent valley,واد لاحق,vallée subséquente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149255,,True,True
149256,subsidence,خَسْف، هبوط,subsidence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149256,هبوط جز ء كبير من القشرة الأرضية,True,True
149257,subsidiary,إضافي,subsidiaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149257,,True,True
149258,subsidiary anticline,مُحَدّب ثانوي,anticlinal secondaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149258,,True,True
149259,subsidiary area,منطقة الانخفاض,zone d'affaissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149259,,True,True
149260,subsidiary rocks,صخور قاعدية,roches basiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149260,,True,True
149261,subsoil,تحت التربة، تربة (ال..) التحتية,sous-sol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149261,طبقة من أديم الأرض تقع تحت التربة الحقيقية مباشرة ولا تحتوي على مواد عضوية تقريبا وبها أكسيد حديدي و مواد غضارية أو طينية تسربت إليها من التربة التي فوقها,True,True
149262,subsoil water,ماء تحتربي,eau souterraine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149262,مياه أسفل التربة,True,True
149263,subspecies,نُوَيع,sous-espèces,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149263,وحدة تصنيفية في الكائنات الحية أقل شمولا من النوع ولها مدى جغرافي وبيئي محدود تقريبا,True,True
149264,substitution,إبدال، تعويض,substitution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149264,,True,True
149265,substratum,طبقة (ال..) التحتية، طبقة (ال..) السفلى,couche inférieure; sous-couche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149265,,True,True
149266,substructure; substruction,بنية تحتية,infrastructure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149266,,True,True
149267,subsurface geology,جيولوجيا (ال..) تحت السطحية,géologie de surface,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149267,,True,True
149268,subterranean,تحت أرضي,souterrain,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149268,,True,True
149270,subway,نَفَقٌ,tunnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149270,,True,True
149271,succession,تعاقُب,succession,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149271,,True,True
149272,sugary grained,سكري الحبيبات,saccharoïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149272,,True,True
149273,suite,طاقم,série,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149273,,True,True
149274,sulfides; sulphides,كبريتيدات,sulfures,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149274,,True,True
149275,sullage,طمي، خبث معدني,limon; vase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149275,,True,True
149276,sulphates,كبريتات,sulfates,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149276,,True,True
149278,sulphiric acid,حمض الكبريتيك، حمض الكبريت,acide sulfurique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149278,,True,True
149279,sulphiric spring; sulfuric spring,عين كبريتية، ينبوع كبريتي,source sulfureuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149279,,True,True
149277,sulphiric; sulphurous,كبريتي,sulfureux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149277,,True,True
149280,sulphur,كبريت,soufre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149280,,True,True
149281,sulphur mud; sulfurmud,حمأة كبريتية، وحل كبريتي,boue sulfureuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149281,,True,True
149282,summit,قِمَّة، ذُرْوة,sommet; pic,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149282,أعلى نقطة في أرض مرتفعة,True,True
149283,sun,شَمْس,soleil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149283,,True,True
149284,sun craks,شقوق الجفاف,craquelures dues au soleil; fissures dues au soleil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149284,,True,True
149285,sun opal; fire opal,أوبال (ال..) الناري,opale de feu; girasol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149285,,True,True
149286,sunken,غائر، مغمور,affaissé; submergé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149286,,True,True
149287,sunken block,كتلة غائرة,massif affaissé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149287,,True,True
149288,superface of stratum,سطح الطبقة الأعلى، سَقْف,surface supérieure d'une couche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149288,,True,True
149289,superficial layer,طبقة سطحية,couche superficielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149289,,True,True
149290,supergene,علوي المنشأ,supergéné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149290,راسب علوي المنشأ,True,True
149291,superglacial moraine,ركام جليدي سطحي,moraine superficielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149291,,True,True
149292,superincumbent,متراكب,superposé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149292,,True,True
149293,superincumbent bed,طبقة فوقية,couche du toit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149293,,True,True
149294,superposition,تطابُق، تتابُع,superposition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149294,الترتيب الذي تتخذه الطبقات بعضها فوق بعض فتكون السفلى هي الأقدم والعليا هي الأحدث,True,True
149295,superstructure,بنية فوقية,superstructure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149295,,True,True
149296,supertenous fold,طية مرفقة,pli supraténu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149296,,True,True
149297,supplementary,إضافي,supplémentaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149297,,True,True
149298,surf,ارتطام الأمواج، ارتداد الأمواج,ressac,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149298,انكسار الأمواج أو اصطدامها مع الصخر,True,True
149299,surface,سَطْح,surface,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149299,,True,True
149300,surface features,تضاريس سطحية,relief,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149300,,True,True
149301,surface of unconformity,سطح عدم التوافق,surface uncoforme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149301,,True,True
149302,surface runoff,سيل سطحي، سيلان سطحي,écoulement superficiel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149302,,True,True
149303,surface tension,توتر سطحي,tension superficielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149303,,True,True
149304,surface wear,حَتٌّ سطحي، اهتراء,usure superficielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149304,,True,True
149305,surface zone,منطقة ارتكام الأمواج,zone de brisants,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149305,,True,True
149306,surficial,سطحي,superficiel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149306,,True,True
149307,surficial deposits,رواسب سطحية,gisements superficiels,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149307,,True,True
149308,suture lines,خطوط الدرز,lignes de suture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149308,,True,True
149309,swale,منخفض مستنقعي,dépression marécageuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149309,,True,True
149310,swallet,فرجة مائية، شق مائي,fissure aquifère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149310,,True,True
149311,swallow-hole,هُوَّة,gouffre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149311,تغور فيها المياه,True,True
149312,swamp,مستنقع,marais; marécage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149312,أرض منخفضة مشبعة بالماء وبها أشجار وشجيرات,True,True
149313,swift stream,يعبوب، مجرى مائي سريع,cours d'eau rapide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149313,,True,True
149314,syenite,سيانيت,syénite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149314,صخر اندساسي عميق يتركب أساسا من فلسبار قلوي مع واحد او أكثر من معادن مافية مثل الهورنبلد والبيوتيت,True,True
149315,symbol,رَمْز,symbole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149315,,True,True
149316,symmetric twins,توائم متماثلة، توائم متناظرة,macles symétriques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149316,,True,True
149317,symmetrical,متماثِل,symétrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149317,,True,True
149318,symmetry,تماثل,symétrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149318,التشابه والتساوي في الشكل والحجم والمكان النسبي لأجزاء جسم ما على جبهتين متقابلتين,True,True
149319,synchronism,تزامُن، تواقُت,synchronisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149319,مصادفة زمنية في تكوين الطبقات أو وقوع الحوادث الجيولوجية,True,True
149320,synchronous; synchronic,متزامن، متواقت,synchrone; synchronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149320,,True,True
149321,synclinal,مُقعَّر,synclinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149321,صفة لطي  في الصخور تميل طبقاته نحو الداخل باتجاه محوره,True,True
149322,synclinal fold,طية مقعرة,pli synclinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149322,,True,True
149323,syncline,طية مقعرة,synclinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149323,طية تميل جوانبها نحو الداخل باتجاه المحور,True,True
149324,synclinorium,طية مقعرة مركبة,synclinorium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149324,طية إقليمية مقعرة تتكون من طيات ثانوية,True,True
149325,syngenesis,تكوين متزامن,syngenèse; syngénésie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149325,,True,True
149326,syngenetic,متزامن النشأة,syngénétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149326,,True,True
149327,syntectonic plutone,مندسات متزامنة مع الحركية,roches syntectoniques de profondeur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149327,,True,True
149328,synthesis,اصطناع، شمولية,synthèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149328,,True,True
149329,synthetic,اصطناعي,synthétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149329,,True,True
149330,system,نِظَام,système,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149330,1-وحدة صخرية أساسية تتكون خلال وحدة زمنية أساسية هي الدور، ومثال ذلك النظام البرمي الذي تكون خلال الدور البرمي2-الوحدة الكبرى في تصنيف البلورات,True,True
149331,system of faults,نظام صَدْعي,système de failles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149331,,True,True
149333,system-carboniferous,نظام الكربوني,système carbonifère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149333,,True,True
149332,systematics,علم التصنيف,systématique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149332,,True,True
149334,table,لائحة، نجد مِنْضَدِي,tableau; massif tabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149334,,True,True
149335,table mountain,جبل مِنْضَدِي، جبل مسطح القمة,montagne tabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149335,,True,True
149336,table structure,بنية مِنْضَدِية,structure tabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149336,,True,True
149337,tableland,هَضَبَة,plateau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149337,أرض مرتفعة  عن منسوب البحر ذات سطح قليل التضاريس,True,True
149338,tabular,مِنْضَدِي,tabulaire; aplati,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149338,صفة لمنطقة مرتفعة مسطحة,True,True
149339,tabular crystal habit,مظهر بلوري منبسط، مظهر بلوري مسطح,aspect cristallin tabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149339,,True,True
149340,tachygenesis,تناسل (ال..) التطوري السريع,tachygenèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149340,,True,True
149341,tachylite,تاكيليت,tachylite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149341,زجاج بازلتي متراص أسود اللون,True,True
149342,taconic revolution,حركة (ال..) التاكونية,révolution taconique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149342,حركة مولدة للجبال وقد انتابت جزءا من أمريكا الشمالية ما بين عصري الأردوفيس والسيلوري,True,True
149343,tail dune,كثيب ذيلي,dune en forme de queue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149343,,True,True
149345,talc schist; talc slade,شست طلقي، نضيد طلقي,talcschiste; schiste talqueux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149345,,True,True
149344,talc; talcum,طلق,talc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149344,معدن مركب من سليكات مغنيزية،  له ملمس دهني صابوني ويسهل قطعه وطحنه,True,True
149346,talcose; talcky,طلقي,talqueux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149346,,True,True
149347,talcum powder,مسحوق الطلق,poudre de talc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149347,,True,True
149348,talus,رُكام,talus; éboulis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149348,تجمع من حطام الصخور على  سفوح الجبال أو التلال,True,True
149349,talus fan,مخروط الانهيار,cône d'éboulement; cône d'éboulie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149349,,True,True
149350,talus of snow,منحدر الثلج,talus de neige,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149350,,True,True
149351,talweg; thalweg,قاع الوادي,fond de vallée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149351,,True,True
149352,tangence,تماس,tangence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149352,,True,True
149353,tangential,تماسي,tangentiel; tangent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149353,,True,True
149354,tangential section,قطاع مماسي,section tangentielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149354,,True,True
149355,tar,قَارٌ,goudron; bitume,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149355,مادة سوداء كثيفة  توجد في الشقوق بعد تبخر المواد البترولية,True,True
149356,tar pitch; coal tar,قطران الفحم الحجري، قطران البترول,brai; goudron de houille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149356,,True,True
149357,tar sand,رمل أسفلتي,sable asphaltique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149357,,True,True
149358,tarn,بحيرة جبلية,lac de cirque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149358,,True,True
149359,taste,مَذَاق,goût,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149359,,True,True
149360,taxonomy,علم التصنيف,taxonomie; taxinomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149360,,True,True
149361,tear,تمزُّق,déchirement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149361,الحركة النسبية في فالق الدسر,True,True
149362,tear strength,مقاومة التمزق,résistance à la déchirure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149362,,True,True
149363,tear-proof,غير قابل للتمزق,indéchirable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149363,,True,True
149364,tectogene; orogene,تكتوجين,tectogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149364,1-جزء متصدع و مطوي من القشرة الأرضية 2-حزام ملتو,True,True
149365,tectonic,تكتوني,tectonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149365,صفة لأشكال الأرض التي تتخذها نتيجة لتحرف الصخور بفعل الحركات الأرضية,True,True
149366,tectonic breccia,بريشة تكتونية,brèche tectonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149366,,True,True
149367,tectonic earthquakes,زلازل تكتونية,tremblements de terre tectoniques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149367,,True,True
149368,tectonic valley,وادٍ تكتوني,vallée tectonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149368,,True,True
149369,tectonics,تكتونية، علم بنية الأرض,tectonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149369,دراسة الظواهر البنيوية للأرض وأسبابها,True,True
149370,tectonics (faulting...),تكتونية الصدوع,tectonique de failles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149370,,True,True
149371,tectonics (folding...),تكتونية الطي,tectonique de plissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149371,,True,True
149372,tectonics (sliding...),تكتونية الانزلاق,tectonique de glissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149372,,True,True
149374,telluric currents,تيارات أرضية,courants telluriques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149374,,True,True
149375,telluric water,ماء أرضي,eau tellurique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149375,,True,True
149373,telluric; terrestrial,أرضي,tellurique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149373,,True,True
149376,tellurine,أرض طحلبية,terre à diatomées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149376,,True,True
149377,tellurium,تلوريوم,tellurium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149377,,True,True
149378,tellurium (native...),عنصر التلوريوم الطبيعي,tellurium naturel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149378,,True,True
149379,temperate,معتدل,tempéré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149379,,True,True
149380,temperature,حرارة، درجة الحرارة,température,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149380,,True,True
149381,temporary,مُؤَقَّت، وقتي,temporaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149381,,True,True
149382,tenacity,متانة,ténacité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149382,,True,True
149383,tensile stress,قوة الشد,effort de traction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149383,,True,True
149384,tension,شَدٌّ، توتُّر,tension,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149384,مجموعة القوى التي تسحب جسما ما وتقابلها قوى معاكسة مساوية مقاومة في الناحية الأخرى,True,True
149385,tension fault,صَدْع الشّدّ، صدع التمدد,faille d'extension,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=149385,,True,True
