id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
207367,psychology,علم النفس,psychologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207367,,,True,True
207368,psychopathology,علم النفس المرضي,psychopathologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207368,,,True,True
207370,psychosis,ذهان,psychose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207370,,,True,True
207371,psychotherapy,علاج نفساني,psychothérapie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207371,,,True,True
207356,psyciatry,طب نفسي,psychiatrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207356,,,True,True
207372,public opinion,رأي عام,opinion publique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207372,,,True,True
207373,public relations,علاقات عامة,relations publiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207373,,,True,True
207374,punishment,عقاب,punition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207374,,,True,True
207375,pure qualities,كيفيات خالصة,qualités pures,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207375,,,True,True
207376,purity,صفاء,pureté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207376,,,True,True
207377,purity of pleasures,صفاء اللذات,pureté des plaisirs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207377,,,True,True
207378,pyramid of ages,هرم الأعمار,pyramide des âges,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207378,,,True,True
207379,qualified worker,عامل مؤهّل,ouvrier qualifié,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207379,,,True,True
207380,quality,كيفية، كيف,qualité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207380,,,True,True
207381,quanta,كمّات,quanta (quantum),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207381,المفرد:كم,,True,True
207382,quantification,تسوير، تكميم,quantification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207382,,,True,True
207383,quantification of predicate,تسوير المحمول، تكميم المحمول,quantification du prédicat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207383,,,True,True
207385,quantify (to),سوّر، كمّم(حدّد الكم أو الكمية),quantifier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207385,,,True,True
207386,quantity,كمية، كم,quantité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207386,,,True,True
207387,quantity of work,كمية العمل,quantité du travail,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207387,,,True,True
207384,quatified proposition,قضية مسوّرة، قضية مكممة,proposition quantifiée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207384,,,True,True
207388,question,مسألة,question,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207388,,,True,True
207389,questionnaire,استبيان,questionnaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207389,,,True,True
207390,race,عرق,race,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207390,,,True,True
207391,racism,عنصرية، عرقية,racisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207391,,,True,True
207394,rational soul,نفس عاقلة,âme rationnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207394,ناطقة,,True,True
207392,rationalism,عقلانية,rationalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207392,,,True,True
207393,rationalistic theory,نظرية عقلانية,théorie rationaliste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207393,,,True,True
207395,reaction,ردّ فعل,réaction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207395,,,True,True
207396,realism,واقعية,réalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207396,,,True,True
207397,reality,واقع,réalité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207397,,,True,True
207398,realize (to),حقّق، أنجز,réaliser,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207398,,,True,True
207399,reason,عقل,raison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207399,,,True,True
207400,reasoning,استدلال,raisonnement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207400,,,True,True
207401,reciprocity,عكسية,réciprocité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207401,,,True,True
207402,recognition,تعرّف,recongnition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207402,,,True,True
207403,recompense,ثواب,récompense,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207403,,,True,True
207404,reconstruction of the historical fact,اعادة بناء الواقعة التاريخية,reconstruction du fait historique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207404,,,True,True
207405,rectitude,استقامة,droiture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207405,,,True,True
207406,recurrency reasonning,استدلال بالانابة,raisonnement par récurrence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207406,,,True,True
207407,reduction by absurd,ردّ الى المحال,réduction à l'absurde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207407,,,True,True
207408,reduction of moods,رد الأضرب,réduction des modes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207408,,,True,True
207409,reflection,تفكّر، تأمل,réflexion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207409,,,True,True
207410,reflex,منعكس,réflexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207410,,,True,True
207411,reflex act,فعل منعكس,acte réflexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207411,,,True,True
207412,reform,اصلاح,réforme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207412,,,True,True
207413,refutation,دحض,réfutation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207413,,,True,True
207414,regularity of facts,انتظام الوقائع,régularité des faits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207414,,,True,True
207416,regulation,تعديل,régulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207416,,,True,True
207415,regulation (auto-),تعديل ذاتي,régulation (auto-),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207415,,,True,True
207417,relation,علاقة,relation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207417,,,True,True
207418,relation of incertitude,علاقة الارتياب,relation d'incertitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207418,,,True,True
207419,relative,نسبي,relatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207419,,,True,True
207420,relativity,نسبيّة,relativité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207420,,,True,True
207421,remembrance,ذكرى,souvenir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207421,,,True,True
207422,rememorization,استذكار,remémoration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207422,,,True,True
207423,reminiscence,تذكّر,réminiscence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207423,,,True,True
207424,remorse,تبكيت الضمير,remords,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207424,,,True,True
207425,repairing sanction,جزاء تفكيري,sanction réparatrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207425,,,True,True
207426,repitition,تكرار,répétition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207426,,,True,True
207427,representation,تمثّل,représentation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207427,,,True,True
207428,repression,كبت,refoulement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207428,,,True,True
207429,repressive justice,عدالة القصاص,justice répressive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207429,,,True,True
207430,reproductive imagination,تخيّل تمثيلي,imagination reproductrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207430,,,True,True
207431,research,بحث,recherche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207431,,,True,True
207432,resistance,مقاومة,résistance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207432,,,True,True
207433,resolve (to),حلّ,résoudre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207433,,,True,True
207434,resounding,ترجيع,retentissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207434,,,True,True
207435,respect,احترام,respect,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207435,,,True,True
207436,respect of the moral law,احترام القانون الأخلاقي,respect pour la loi morale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207436,,,True,True
207437,response,استجابة,réponse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207437,,,True,True
207438,responsibility,مسؤولية,responsabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207438,,,True,True
207439,resuscitate (to),بعث,ressucier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207439,,,True,True
207440,retrospection,تأمل رجعي,rétrospection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207440,,,True,True
207441,revelation,وحي,révélation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207441,,,True,True
207442,revendication of legitimate rights,مطالبة (ال…) بالحقوق المشروعة,revendication des droits légitimes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207442,,,True,True
207443,revolt,تمرّد,révolte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207443,,,True,True
207444,revolutionary violence,عنف ثوري,violence révolutionnaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207444,,,True,True
207445,rhythm,ايقاع,cadence; rythme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207445,,,True,True
207446,right,حق,droit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207446,,,True,True
207447,right of man,حقوق الانسان,droits de l'homme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207447,,,True,True
207448,rigorism,صرامة,rigorisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207448,,,True,True
207449,rigorism of categorical imperative,صرامة الأمر القطعي,rigorisme de l'impératif catégorique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207449,,,True,True
207450,rites,طقوس,rites,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207450,,,True,True
207451,robot,فاعل آلي,robot,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207451,,,True,True
207452,rule,قاعدة,règle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207452,,,True,True
207453,rules of syllogism,قواعد القياس,règles du syllogisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207453,,,True,True
207454,ruse of the reason,حلية العقل,ruse de la raison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207454,,,True,True
207455,sacred,مقدّس,sacré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207455,,,True,True
207456,sacrifice,تضحية,sacrifice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207456,,,True,True
207457,sadism,صادّية,sadisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207457,,,True,True
207458,sanction,جزاء,sanction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207458,,,True,True
207005,sanction intimidatrice,جزاء ردعي,sanction intimidatrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207005,,,True,True
207459,sanguine,دموي,sanguine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207459,,,True,True
207460,satanism,نزعة شيطانية,satanisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207460,,,True,True
207461,satisfaction,رضى,satisfaction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207461,,,True,True
207463,scepicism,ارتيابيّة,scepticisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207463,,,True,True
207464,scholastic,مدرسي,scolastique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207464,نسبة الى المدرسة,,True,True
207465,science,علم,science,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207465,,,True,True
207466,scientific fact,واقعة علمية,fait scientifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207466,,,True,True
207467,scientific knowledge,معرفة علمية,connaissance scientifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207467,,,True,True
207468,scientific law,قانون علمي,loi scientifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207468,,,True,True
207469,scientific spirit,روح علمية,esprit scientifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207469,,,True,True
207470,scientific thought,تفكير علمي,pensée scientifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207470,,,True,True
207471,scientism,نزعة علمية، علمويّة,scientisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207471,,,True,True
207462,scrape goat,كبش الفداء,bouc émissaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207462,,,True,True
207472,second quality,كيفية ثانوية,qualité seconde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207472,,,True,True
207473,sect,فرقة,secte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207473,,,True,True
207474,security,أمن,sécurité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207474,,,True,True
207475,selection,انتقاء,sélection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207475,,,True,True
207476,self,أنا,moi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207476,,,True,True
207477,sensation,احساس,sensation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207477,,,True,True
207478,sense,حاسّة,sens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207478,,,True,True
207479,sensibility,حساسية,sensibilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207479,,,True,True
207480,sensitive organ,عضو حاسّ,organe sensitif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207480,,,True,True
207481,sensual,حسي,sensuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207481,,,True,True
207484,sensual quality,كيفية حسية,qualité sensorielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207484,,,True,True
207482,sensualism,حسيّة، مذهب حسي,sensualisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207482,,,True,True
207483,sensualistic theory,نظرية حسية,théorie sensualiste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207483,,,True,True
207485,sensuous impression,انطباع حسي,impression sensible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207485,,,True,True
207486,sensuous intuition,حدس حسي,intuition sensible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207486,,,True,True
207487,sensuous soul,نفس حاسّة,âme sensible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207487,,,True,True
207488,sentiment,عاطفة، شعور,sentiment,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207488,,,True,True
207489,sentiment of respect,عاطفة الاحترام,sentiment du respect,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207489,,,True,True
207490,servitude,عبودية,servitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207490,,,True,True
207491,sex,جنس,sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207491,,,True,True
207492,sexual,جنسي,sexuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207492,,,True,True
207493,sign,اشارة,signe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207493,,,True,True
207494,signification,دلالة,signification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207494,,,True,True
207495,similitude,مشابهة,similitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207495,,,True,True
207496,simple,بسيط,simple,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207496,,,True,True
207497,simultaneity,تزامن,simultanéité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207497,,,True,True
207498,sin,خطيئة,sin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207498,,,True,True
207499,singular proposition,قضية ذاتية,proposition singulière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207499,خاصة بموضوع واحد,,True,True
207500,situation,حالة، وضع,situation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207500,,,True,True
207501,slavery,رق، عبودية,esclavage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207501,,,True,True
207502,small term,حدّ أصغر,petit terme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207502,,,True,True
207503,sociability,تأنّس,sociabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207503,,,True,True
207504,social,اجتماعي,sociale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207504,,,True,True
207505,social class,طبقة اجتماعية,classe sociale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207505,,,True,True
207506,social cohesion,تماسك اجتماعي,cohésion sociale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207506,,,True,True
207507,social conditions,شروط اجتماعية,conditions sociales,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207507,,,True,True
207508,social constraint,قسر اجتماعي,contrainte sociale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207508,,,True,True
207509,social contract theory,نظرية العقد الاجتماعي,théorie du contrat social,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207509,,,True,True
207510,social control,رقابة اجتماعية,contrôle social,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207510,,,True,True
207511,social fact,واقعة اجتماعية,fait social,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207511,,,True,True
207514,social justice,عدالة اجتماعية,justice sociale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207514,,,True,True
207515,social middle,وسط اجتماعي,milieu sociale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207515,,,True,True
207516,social order,نظام اجتماعي,ordre social,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207516,,,True,True
207517,social question,مسألة اجتماعية,question sociale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207517,,,True,True
207518,social self,أنا اجتماعي,moi social,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207518,,,True,True
207519,social theory,نظرية اجتماعية,théorie sociale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207519,,,True,True
207512,socialism,اشتراكية,socialisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207512,,,True,True
207513,socialization,تنشئة اجتماعية,socialisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207513,,,True,True
207520,society,مجتمع,société,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207520,,,True,True
207521,sociology,علم الاجتماع,sociologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207521,,,True,True
207522,sociology of knowledge,علم الاجتماعي المعرفي,sociologie de la connaissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207522,,,True,True
207523,sociometry,قياس اجتماعي,sociométrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207523,,,True,True
207524,solidarity,تضامن,solidarité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207524,,,True,True
207525,solipsism,أوحديّة,solipsisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207525,,,True,True
207526,solitude,عزلة,solitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207526,,,True,True
207527,solution,حّل,solution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207527,,,True,True
207528,sophism,سفسطة، مغالطة,sophisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207528,,,True,True
207529,sophiste,سفسطائي,sophiste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207529,,,True,True
207530,soul,نفس، روح,âme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207530,,,True,True
207531,sounding,سبر,sondage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207531,,,True,True
207532,source,مصدر,source,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207532,,,True,True
207533,space,مكان,espace,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207533,,,True,True
207534,spatialization of the time,مكونة الزمان,spatialisation du temps,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207534,ارجاع الزمان الى المكان,,True,True
207535,specialezed worker,عامل متخصص,ouvrier spécialisé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207535,,,True,True
207536,species,نوع,espèce,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207536,,,True,True
207537,specific difference,فصل نوعي,différence spécifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207537,,,True,True
207538,specific factor,عامل نوعي,facteur spécifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207538,,,True,True
207539,specificity,نوعية,spécificité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207539,,,True,True
207540,speculation,نظر,spéculation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207540,,,True,True
207541,speculative,نظري,spéculatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207541,,,True,True
207542,spirit,روح,esprit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207542,,,True,True
207543,spirit of initiative,روح المبادرة,esprit d'initiative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207543,,,True,True
207544,spiritual,روحي,spirituel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207544,,,True,True
207545,spiritualism,روحانية,spiritualisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207545,,,True,True
207546,spirituality,روحانية,spiritualité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207546,,,True,True
207547,spontaneity,تلقائية، عفوية,spontanéité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207547,,,True,True
207548,spontaneous attention,انتباه عفوي,attention spontanée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207548,,,True,True
207549,spontaneous spring,اندفاع تلقائي,élan spontané,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207549,,,True,True
207550,standard of living,مستوى المعيشة,niveau de vie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207550,,,True,True
207551,state,حال,état,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207551,,,True,True
207552,states of consciousness,أحوال شعورية,états de conscience,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207552,,,True,True
207553,statical law,قانون سكوني,loi statistique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207553,,,True,True
207554,statistical method,منهج احصائي,méthode statistique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207554,,,True,True
207555,statistics,احصاء,statistique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207555,,,True,True
207556,stimulus,منبّه، مثير,stimulus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207556,,,True,True
207557,stoicism,رواقية,stoïcisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207557,,,True,True
207558,strike,اضراب,grève,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207558,,,True,True
207559,structure,بنية,structure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207559,,,True,True
207560,struggle,صراع، كفاح,lutte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207560,,,True,True
207562,struggle for existence,تنازع البقاء,lutte pour la vie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207562,,,True,True
207561,struggle of classes,صراع الطبقات,lutte des classes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207561,,,True,True
207563,subalternation,تداخل,subalternation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207563,,,True,True
